id,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race
7145,29,1,1,1,1,0,0,1,1
7148,45,0,8,1,1,0,0,1,0
7149,22,0,1,8,1,0,0,1,0
7150,22,1,0,0,0,1,1,0,1
7153,21,0,0,45,0,1,0,1,1
7154,56,0,1,1,0,1,0,1,0
7156,48,0,4,0,1,0,0,1,1
7157,27,0,1,1,0,1,0,1,0
7158,27,1,2,6,1,0,0,1,0
7159,34,0,1,4,1,0,0,1,0
7160,23,1,5,1,1,0,0,1,1
7162,47,1,3,11,1,0,0,1,1
7163,33,1,6,1,0,1,0,1,1
7164,58,0,1,1,1,0,0,1,0
7166,33,0,1,0,1,0,1,0,1
7167,40,0,2,100,0,1,1,0,1
7170,22,0,0,0,1,0,0,1,0
7171,39,0,2,8,1,0,0,1,0
7176,35,0,1,0,1,0,0,1,0
7177,22,0,0,0,0,1,0,1,0
7178,43,1,7,1,1,0,0,1,1
7180,37,0,4,0,0,1,0,1,0
7184,26,1,2,0,1,0,0,1,1
7185,60,0,0,0,1,0,0,1,0
7186,39,0,1,7,1,0,1,0,0
7187,36,1,16,1,0,1,0,1,1
7189,21,1,0,0,0,1,0,1,0
7190,28,1,1,1,1,0,1,0,0
7192,70,0,0,0,1,0,1,0,0
7196,53,0,6,0,1,0,0,1,1
7197,37,0,0,0,1,0,0,1,0
7198,21,1,1,2,1,0,0,1,1
7199,28,0,1,0,1,0,0,1,1
7200,21,0,1,156,1,0,0,1,1
7203,56,0,0,5,1,0,0,1,1
7204,30,0,3,1,0,1,0,1,0
7205,27,1,0,47,1,0,0,1,0
7206,37,1,6,1,1,0,0,1,0
7210,27,0,1,1,1,0,0,1,1
7211,41,1,7,1,0,1,0,1,1
7214,30,1,7,0,0,1,1,0,1
7216,32,1,7,0,1,0,0,1,1
7219,32,0,3,0,1,0,0,1,1
7222,34,1,5,0,1,0,1,0,0
7223,46,0,3,1,1,0,0,1,1
7224,24,1,1,0,1,0,0,1,1
7225,32,1,7,51,1,0,0,1,1
7226,43,1,6,9,1,0,0,1,0
7227,50,0,3,11,1,0,0,1,0
7228,30,1,4,96,1,0,0,1,0
7231,37,0,3,0,0,1,0,1,1
7234,37,0,1,1,1,0,0,1,0
7237,40,0,3,40,0,1,0,1,0
7238,53,0,0,0,0,1,1,0,0
7239,31,1,6,1,0,1,0,1,0
7240,33,0,4,1,0,1,0,1,1
7242,22,0,0,1,0,1,1,0,1
7243,27,1,2,0,0,1,0,1,1
7245,25,1,5,3,0,1,0,1,1
7246,24,0,2,1,1,0,0,1,0
7247,24,1,2,3,1,0,1,0,1
7249,26,0,1,2,1,0,1,0,1
7252,26,1,3,0,1,0,1,0,1
7254,20,1,0,1,1,0,0,1,0
7255,27,1,4,-1,0,1,0,1,1
7257,24,1,1,1,1,0,0,1,0
7258,26,1,8,1,1,0,0,1,1
7259,26,0,5,5,0,1,0,1,0
7260,54,1,0,1,1,0,0,1,0
7265,64,0,13,1,0,1,0,1,1
7266,24,0,0,1,1,0,0,1,0
7269,57,0,0,0,0,1,1,0,0
7271,46,0,0,1,0,1,1,0,0
7272,56,0,16,0,1,0,0,1,1
7275,39,0,0,0,0,1,1,0,0
7276,68,0,4,11,0,1,0,1,0
7279,28,1,1,1,0,1,0,1,1
7280,39,1,19,0,0,1,0,1,1
7281,38,0,0,0,0,1,0,1,0
7283,25,0,3,1,0,1,1,0,1
7284,25,0,2,0,1,0,0,1,0
7285,21,1,3,9,1,0,0,1,1
7286,31,0,2,16,1,0,0,1,0
7288,33,1,3,7,1,0,0,1,1
7289,26,1,20,43,1,0,0,1,1
7292,35,0,13,2,1,0,1,0,1
7293,34,0,19,1,0,1,0,1,1
7294,41,1,31,242,1,0,0,1,0
7296,57,0,0,0,0,1,0,1,0
7298,42,0,1,0,1,0,1,0,1
7299,26,1,9,2,1,0,0,1,1
7301,36,1,2,2,1,0,0,1,1
7302,41,1,24,1,1,0,0,1,1
7304,27,0,0,1,1,0,0,1,0
7305,58,1,0,1,1,0,1,0,0
7308,45,1,3,0,1,0,0,1,0
7310,34,0,5,1,1,0,0,1,0
7311,50,0,0,0,0,1,0,1,0
7312,25,1,6,0,1,0,0,1,0
7315,24,1,2,1,0,1,0,1,1
7317,27,0,2,83,1,0,0,1,1
7319,30,1,2,0,0,1,0,1,0
7320,22,1,3,1,1,0,0,1,0
7321,27,0,0,0,1,0,0,1,1
7322,20,1,0,1,1,0,0,1,0
7323,41,1,19,48,1,0,0,1,1
7324,30,0,0,0,1,0,0,1,0
7326,24,0,3,75,1,0,0,1,1
7327,39,0,0,1,0,1,0,1,1
7330,32,1,3,0,1,0,1,0,1
7331,29,1,0,343,1,0,1,0,0
7332,37,1,0,0,1,0,0,1,0
7334,26,1,24,0,1,0,0,1,1
7335,24,1,2,1,1,0,0,1,1
7337,30,0,2,1,1,0,0,1,0
7338,20,1,4,376,1,0,0,1,1
7339,25,1,1,0,0,1,0,1,1
7340,31,1,0,0,1,0,1,0,0
7341,25,1,0,-1,0,1,0,1,1
7342,41,1,0,1,1,0,0,1,0
7343,25,0,0,1,1,0,0,1,0
7344,25,1,2,1,1,0,0,1,1
7345,22,1,1,0,1,0,0,1,1
7347,25,0,0,5,1,0,1,0,1
7348,38,0,0,1,0,1,0,1,1
7351,40,0,0,64,1,0,0,1,0
7354,49,0,4,3,0,1,1,0,0
7355,35,0,2,1,0,1,1,0,0
7356,21,1,0,1,0,1,0,1,0
7358,25,0,0,1,1,0,0,1,0
7359,21,0,1,0,1,0,0,1,0
7362,24,1,11,77,0,1,1,0,1
7365,28,0,3,50,1,0,0,1,0
7369,34,1,4,0,1,0,0,1,1
7370,57,0,8,5,0,1,0,1,1
7373,40,1,15,72,1,0,0,1,1
7375,22,1,2,1,0,1,0,1,1
7380,37,1,3,0,0,1,0,1,1
7381,43,0,0,-1,1,0,1,0,1
7382,26,1,5,0,1,0,0,1,1
7383,24,1,2,1,1,0,0,1,0
7385,56,1,1,0,1,0,0,1,0
7386,23,1,2,2,1,0,0,1,1
7387,43,0,12,52,1,0,0,1,0
7388,32,0,0,1,0,1,0,1,0
7391,21,1,0,1,1,0,0,1,1
7392,51,0,2,24,1,0,0,1,1
7393,20,1,0,11,0,1,0,1,1
7395,42,1,17,32,1,0,0,1,1
7396,58,0,1,2,0,1,0,1,0
7399,28,0,1,0,1,0,1,0,0
7400,30,0,2,0,0,1,1,0,1
7402,28,1,4,1,0,1,0,1,0
7405,24,1,9,8,0,1,1,0,0
7406,22,1,1,38,1,0,0,1,1
7410,50,0,1,1,1,0,0,1,0
7411,30,0,5,1,0,1,0,1,1
7412,28,1,0,0,1,0,0,1,0
7413,21,1,3,0,1,0,0,1,1
7416,26,0,2,-1,0,1,0,1,0
7417,51,0,0,1,1,0,1,0,0
7419,21,0,1,3,1,0,0,1,1
7420,29,1,0,1,1,0,0,1,0
7421,43,0,0,0,0,1,0,1,0
7422,22,0,1,1,1,0,0,1,1
7423,52,1,0,4,1,0,0,1,1
7424,36,0,0,0,1,0,0,1,1
7425,24,0,0,0,1,0,0,1,1
7426,26,0,5,1,1,0,0,1,1
7427,27,0,8,0,0,1,0,1,1
7429,19,1,0,2,0,1,0,1,0
7432,26,0,2,-1,1,0,0,1,0
7435,29,0,0,0,1,0,1,0,1
7437,29,1,20,56,1,0,1,0,0
7439,38,1,1,77,1,0,0,1,1
7440,34,0,5,0,1,0,0,1,1
7441,23,0,2,1,1,0,0,1,0
7442,26,1,0,0,1,0,0,1,0
7443,29,0,1,0,0,1,1,0,1
7444,24,0,1,0,1,0,0,1,1
7445,31,1,1,17,1,0,0,1,0
7446,50,0,0,0,1,0,0,1,0
7447,24,0,0,0,0,1,1,0,1
7448,31,0,0,-1,1,0,1,0,1
7449,36,1,13,2,1,0,0,1,1
7450,32,1,13,38,0,1,0,1,1
7454,42,1,1,17,0,1,0,1,1
7455,22,0,0,1,1,0,0,1,1
7457,26,1,5,27,1,0,0,1,1
7459,26,1,10,1,1,0,0,1,1
7460,30,1,3,2,0,1,0,1,0
7462,53,1,3,2,0,1,0,1,0
7464,23,1,2,2,1,0,0,1,1
7465,22,0,0,1,1,0,0,1,0
7466,27,0,0,1,0,1,0,1,0
7467,21,0,0,0,0,1,1,0,0
7468,42,1,2,1,1,0,0,1,0
7469,31,1,4,4,1,0,0,1,1
7472,80,0,0,0,0,1,0,1,0
7476,68,0,6,2,0,1,0,1,1
7477,23,0,1,2,1,0,0,1,1
7478,36,1,4,2,1,0,0,1,1
7479,24,0,0,15,1,0,0,1,0
7481,21,1,0,1,1,0,0,1,0
7482,26,1,3,1,0,1,0,1,1
7484,30,1,8,45,1,0,1,0,1
7487,36,0,1,0,1,0,0,1,0
7488,21,1,0,34,1,0,0,1,1
7490,31,0,1,0,0,1,1,0,1
7493,20,1,0,2,1,0,1,0,1
7495,49,0,4,4,0,1,0,1,0
7496,24,0,0,2,1,0,0,1,0
7497,20,1,0,0,1,0,0,1,1
7499,44,0,1,1,0,1,0,1,0
7500,25,0,1,13,1,0,1,0,1
7502,41,1,11,118,1,0,0,1,0
7503,25,0,1,0,1,0,0,1,1
7508,44,0,0,1,0,1,0,1,0
7510,33,0,0,0,1,0,0,1,1
7511,20,1,0,1,1,0,0,1,1
7513,21,1,1,1,1,0,0,1,1
7514,44,0,3,0,1,0,0,1,0
7515,23,1,1,9,1,0,0,1,1
7516,35,1,0,57,0,1,0,1,1
7517,41,0,0,1,0,1,1,0,1
7519,30,0,1,21,1,0,0,1,1
7522,36,1,7,1,1,0,0,1,1
7523,26,1,1,0,1,0,0,1,1
7524,32,0,0,0,1,0,1,0,0
7526,23,1,0,0,0,1,0,1,0
7530,43,0,9,1,0,1,1,0,1
7531,30,1,3,0,1,0,0,1,1
7534,44,1,1,0,1,0,0,1,0
7536,39,0,1,1,1,0,0,1,0
7537,37,1,2,1,1,0,0,1,0
7540,31,1,6,1,1,0,0,1,1
7541,63,0,5,4,0,1,0,1,0
7542,66,1,11,5,1,0,1,0,1
7543,19,1,2,1,1,0,0,1,0
7545,24,0,3,0,1,0,0,1,0
7546,21,0,2,27,0,1,0,1,0
7547,48,0,0,1,1,0,1,0,0
7548,37,0,0,13,1,0,0,1,1
7551,21,1,0,1,0,1,0,1,1
7553,20,0,0,1,0,1,1,0,0
7555,64,0,0,0,0,1,1,0,0
7556,22,0,0,0,0,1,0,1,0
7559,43,0,8,1,1,0,0,1,0
7560,25,1,3,19,1,0,0,1,0
7561,33,0,10,117,1,0,0,1,0
7562,26,0,1,1,1,0,0,1,1
7563,33,0,1,0,0,1,1,0,0
7570,44,0,0,2,1,0,0,1,1
7571,31,0,0,0,1,0,0,1,1
7572,50,1,9,1,0,1,0,1,0
7573,33,1,16,6,1,0,0,1,1
7576,31,1,1,-1,1,0,0,1,1
7577,25,0,0,0,0,1,1,0,0
7578,43,0,2,16,0,1,1,0,1
7581,27,1,0,0,0,1,0,1,1
7585,34,0,2,1,0,1,0,1,0
7586,44,0,0,5,1,0,0,1,0
7587,31,1,6,0,0,1,0,1,1
7589,26,1,2,148,1,0,0,1,1
7591,20,1,4,1,1,0,0,1,1
7593,41,1,1,0,1,0,0,1,0
7595,55,0,0,0,0,1,1,0,0
7596,29,0,6,26,1,0,0,1,1
7597,31,0,0,1,0,1,0,1,0
7602,31,1,11,0,1,0,0,1,1
7603,52,0,0,0,1,0,0,1,0
7604,59,0,0,1,0,1,0,1,0
7605,49,1,1,0,0,1,0,1,1
7606,36,1,11,2,0,1,0,1,0
7607,23,0,1,0,1,0,1,0,1
7611,46,1,26,167,1,0,0,1,0
7612,59,1,2,6,0,1,0,1,0
7613,51,0,1,6,1,0,0,1,0
7615,34,0,0,-1,1,0,0,1,1
7618,32,0,0,0,1,0,0,1,0
7620,54,0,1,0,1,0,0,1,1
7622,24,1,3,0,1,0,0,1,1
7625,32,1,0,0,0,1,0,1,0
7631,22,1,0,0,1,0,0,1,0
7634,36,0,0,0,1,0,0,1,1
7635,61,0,0,0,0,1,0,1,0
7636,38,0,0,1,0,1,1,0,1
7637,41,0,9,9,1,0,0,1,0
7638,34,1,2,1,0,1,0,1,0
7639,32,0,0,1,1,0,0,1,1
7640,37,1,1,8,1,0,0,1,0
7644,21,0,4,60,1,0,0,1,1
7645,57,1,0,0,1,0,0,1,1
7647,68,0,2,0,1,0,0,1,1
7648,24,0,0,1,0,1,0,1,1
7649,46,1,3,1,1,0,0,1,1
7650,41,1,1,57,1,0,0,1,0
7651,30,0,0,10,1,0,0,1,0
7652,25,1,8,0,1,0,0,1,1
7653,24,1,7,0,1,0,0,1,1
7654,41,0,1,2,1,0,0,1,1
7655,55,0,4,5,1,0,0,1,0
7659,33,0,1,3,1,0,0,1,0
7660,23,0,0,1,1,0,0,1,1
7661,47,1,28,117,1,0,1,0,0
7663,51,0,0,1,1,0,1,0,0
7667,36,0,1,0,0,1,0,1,0
7668,57,0,0,109,0,1,0,1,0
7669,43,0,0,0,0,1,0,1,1
7670,26,1,4,1,1,0,0,1,1
7672,47,0,0,0,0,1,0,1,0
7673,60,0,1,0,1,0,0,1,1
7674,24,1,0,0,0,1,0,1,1
7675,20,1,0,1,1,0,0,1,0
7677,28,0,0,0,0,1,1,0,0
7678,28,1,7,1,1,0,0,1,1
7679,58,1,2,83,0,1,0,1,0
7681,54,0,1,2,1,0,0,1,0
7683,24,1,2,1,1,0,1,0,1
7685,34,0,0,0,0,1,1,0,0
7686,48,0,1,21,1,0,0,1,0
7688,37,0,0,0,1,0,0,1,1
7689,28,1,8,2,1,0,0,1,1
7690,46,1,14,0,1,0,0,1,0
7692,45,0,2,2,0,1,0,1,0
7693,20,1,2,10,1,0,0,1,1
7694,52,0,0,0,0,1,0,1,1
7697,29,0,0,0,0,1,0,1,1
7698,34,1,11,0,1,0,0,1,1
7699,24,1,0,22,1,0,0,1,1
7700,28,1,6,80,1,0,0,1,1
7703,28,1,2,2,1,0,0,1,1
7704,29,0,0,0,1,0,0,1,1
7705,55,0,2,2,1,0,1,0,0
7706,68,0,0,0,0,1,0,1,0
7707,22,1,0,2,1,0,0,1,0
7710,24,1,3,17,1,0,0,1,0
7711,20,0,0,0,1,0,0,1,1
7712,23,0,0,32,0,1,0,1,1
7714,44,1,6,194,1,0,0,1,1
7717,34,1,8,4,1,0,0,1,1
7720,55,1,0,0,0,1,0,1,1
7721,23,1,0,1,1,0,1,0,1
7722,23,1,3,5,1,0,1,0,1
7723,24,0,0,6,1,0,0,1,0
7725,77,0,0,-1,0,1,0,1,1
7726,52,0,3,0,0,1,0,1,0
7728,34,1,8,2,1,0,0,1,1
7729,39,0,0,0,1,0,0,1,0
7730,30,1,2,0,0,1,0,1,0
7733,30,1,3,5,0,1,0,1,1
7734,26,1,0,-1,1,0,0,1,1
7735,51,0,1,1,0,1,1,0,0
7736,34,0,2,12,1,0,0,1,1
7737,23,0,0,5,1,0,0,1,0
7738,32,0,2,0,1,0,0,1,0
7740,38,0,8,15,0,1,0,1,1
7741,21,1,0,1,1,0,0,1,1
7742,34,1,5,1,1,0,0,1,0
7744,53,1,8,4,0,1,0,1,0
7745,34,0,1,51,1,0,0,1,0
7752,25,1,5,1,1,0,0,1,0
7753,54,0,1,0,0,1,0,1,1
7754,25,1,2,0,0,1,0,1,0
7756,25,1,3,1,1,0,0,1,0
7757,34,0,1,0,0,1,0,1,0
7758,46,1,0,0,1,0,0,1,0
7759,22,1,0,0,1,0,0,1,1
7760,23,1,2,0,1,0,1,0,1
7762,27,1,1,28,0,1,0,1,0
7763,45,0,7,1,1,0,0,1,1
7766,31,1,9,26,1,0,1,0,0
7768,45,0,1,-1,0,1,0,1,0
7770,28,0,12,1,1,0,0,1,1
7772,24,1,1,0,1,0,0,1,1
7774,28,1,6,30,0,1,1,0,0
7775,41,0,2,0,1,0,0,1,1
7780,35,1,3,0,0,1,0,1,1
7781,20,1,1,14,1,0,0,1,1
7785,32,1,19,1,1,0,0,1,1
7786,28,0,2,31,1,0,0,1,1
7788,33,1,7,0,1,0,0,1,1
7790,26,1,8,14,1,0,0,1,1
7791,22,1,1,0,0,1,0,1,1
7792,25,0,4,1,1,0,1,0,1
7793,21,1,0,0,1,0,0,1,0
7794,23,0,1,0,0,1,1,0,0
7796,30,1,2,0,1,0,0,1,1
7799,25,1,11,531,0,1,0,1,1
7804,33,1,3,11,1,0,0,1,1
7806,35,0,3,1,0,1,0,1,0
7807,34,1,13,18,1,0,0,1,0
7808,37,1,2,0,1,0,0,1,1
7809,55,1,0,6,1,0,1,0,0
7811,43,0,1,1,0,1,0,1,0
7812,27,1,27,0,0,1,0,1,1
7813,26,0,7,1,1,0,0,1,1
7815,42,1,4,0,0,1,1,0,0
7817,27,0,0,0,0,1,0,1,0
7818,41,0,1,62,1,0,0,1,0
7819,21,1,2,21,0,1,0,1,1
7820,30,1,4,1,0,1,0,1,1
7821,30,0,1,1,1,0,0,1,0
7823,45,1,0,0,1,0,1,0,0
7825,23,1,2,7,1,0,0,1,1
7830,31,1,2,176,1,0,1,0,1
7832,40,1,8,43,0,1,0,1,1
7834,33,0,1,0,1,0,0,1,1
7835,40,1,11,0,0,1,0,1,1
7837,56,0,1,15,1,0,0,1,0
7838,21,1,0,1,0,1,0,1,1
7842,51,0,4,1,1,0,0,1,1
7843,36,0,0,0,0,1,0,1,0
7846,25,1,3,0,1,0,0,1,0
7847,30,0,0,0,0,1,0,1,0
7848,21,0,0,0,1,0,1,0,0
7850,25,1,2,0,1,0,0,1,0
7851,38,0,0,1,1,0,0,1,0
7853,41,1,3,2,0,1,0,1,1
7856,22,1,0,1,1,0,1,0,0
7859,29,1,8,0,1,0,0,1,0
7862,21,1,0,0,1,0,0,1,0
7864,40,0,2,1,1,0,1,0,1
7867,37,0,2,7,1,0,0,1,1
7868,37,0,0,0,1,0,1,0,1
7869,23,1,2,1,1,0,1,0,1
7870,55,0,0,0,1,0,0,1,0
7871,19,1,1,3,1,0,0,1,1
7874,26,1,1,1,1,0,0,1,0
7881,25,0,0,1,0,1,0,1,1
7884,39,1,17,35,1,0,0,1,0
7889,36,1,0,0,1,0,0,1,0
7890,26,0,6,10,0,1,0,1,1
7891,51,1,8,3,0,1,0,1,1
7894,20,0,0,30,1,0,0,1,1
7895,43,0,0,1,0,1,1,0,0
7896,22,1,0,32,1,0,0,1,1
7897,24,1,0,0,0,1,1,0,0
7898,35,0,2,1,1,0,0,1,1
7902,55,0,0,1,0,1,0,1,0
7903,52,0,0,-1,0,1,1,0,1
7904,33,0,0,7,0,1,1,0,1
7905,30,0,0,1,1,0,0,1,0
7906,32,1,3,37,1,0,0,1,1
7908,20,1,5,1,1,0,0,1,1
7909,67,0,8,1,1,0,0,1,1
7910,31,0,7,1,0,1,0,1,1
7912,21,1,0,28,1,0,0,1,0
7913,30,0,4,5,0,1,0,1,1
7914,55,0,0,0,0,1,0,1,0
7915,25,0,0,1,1,0,0,1,1
7916,25,0,0,0,1,0,0,1,1
7919,27,1,10,1,1,0,0,1,1
7920,22,0,0,0,1,0,0,1,1
7922,37,0,8,1,1,0,0,1,1
7923,68,1,7,5,1,0,0,1,0
7928,37,0,0,0,1,0,0,1,0
7930,22,1,5,0,0,1,0,1,0
7931,30,0,4,1,0,1,0,1,1
7932,34,0,1,2,0,1,0,1,1
7935,28,0,0,2,0,1,0,1,0
7936,37,1,4,0,0,1,0,1,0
7942,41,1,8,65,1,0,1,0,1
7943,52,0,0,0,0,1,0,1,0
7944,36,0,2,0,0,1,0,1,0
7945,26,0,2,1,1,0,0,1,0
7946,24,0,0,15,1,0,0,1,0
7948,27,0,0,2,1,0,0,1,1
7949,37,0,0,0,0,1,1,0,0
7953,37,0,1,0,1,0,0,1,0
7955,23,1,3,43,1,0,0,1,1
7958,58,0,5,2,0,1,0,1,0
7960,62,1,1,0,0,1,1,0,0
7962,41,0,0,0,1,0,1,0,1
7963,33,0,0,0,0,1,0,1,0
7964,33,0,0,0,0,1,0,1,1
7966,33,1,12,1,1,0,0,1,1
7968,41,1,14,0,1,0,0,1,1
7969,22,0,0,0,1,0,0,1,0
7971,26,1,3,0,1,0,0,1,0
7972,33,0,0,1,1,0,1,0,0
7973,25,0,0,0,0,1,0,1,1
7974,37,1,0,1,0,1,0,1,1
7975,23,1,11,3,1,0,0,1,0
7977,21,0,0,1,0,1,0,1,1
7979,45,1,21,1,1,0,0,1,0
7981,37,0,13,1,1,0,0,1,0
7983,24,0,2,3,0,1,0,1,1
7985,35,0,0,1,1,0,0,1,1
7986,22,1,0,6,1,0,1,0,1
7987,29,1,10,2,1,0,0,1,0
7988,41,1,6,1,1,0,0,1,1
7994,37,1,8,0,1,0,0,1,0
7997,51,1,19,2,1,0,0,1,1
8000,26,1,1,1,1,0,1,0,1
8002,46,0,2,3,0,1,0,1,1
8003,41,0,0,3,1,0,0,1,0
8004,31,1,9,470,1,0,0,1,0
8007,25,0,2,0,1,0,0,1,1
8008,27,0,1,2,0,1,0,1,1
8009,31,1,13,1,1,0,0,1,1
8010,23,0,0,0,0,1,0,1,0
8014,52,1,7,0,0,1,0,1,1
8016,29,1,6,22,1,0,0,1,1
8018,40,1,10,4,1,0,0,1,0
8019,49,0,0,0,1,0,1,0,0
8021,49,0,8,24,1,0,0,1,0
8022,24,1,3,0,1,0,0,1,1
8023,41,0,7,1,0,1,0,1,1
8024,27,1,3,0,0,1,1,0,1
8026,40,1,1,0,1,0,0,1,1
8027,47,1,0,1,0,1,0,1,0
8028,20,1,0,0,1,0,1,0,0
8030,21,1,2,35,0,1,0,1,1
8031,44,1,8,9,0,1,0,1,1
8032,41,0,0,0,0,1,0,1,0
8035,31,1,5,0,0,1,0,1,1
8036,42,0,1,0,0,1,0,1,0
8038,67,0,0,1,1,0,1,0,1
8039,42,0,1,-1,0,1,0,1,0
8040,25,0,0,34,1,0,0,1,1
8041,27,1,6,1,1,0,0,1,0
8042,43,0,2,1,0,1,0,1,0
8045,23,1,6,5,1,0,0,1,0
8046,27,1,13,0,1,0,0,1,1
8047,23,0,2,0,1,0,0,1,1
8048,33,0,2,1,1,0,0,1,0
8049,41,0,0,0,0,1,0,1,0
8050,31,0,1,0,1,0,1,0,0
8053,21,1,2,28,1,0,0,1,1
8054,53,0,5,297,1,0,0,1,1
8056,36,0,1,0,0,1,0,1,1
8059,58,0,10,0,0,1,0,1,0
8060,62,0,0,3,1,0,0,1,0
8061,25,0,4,1,1,0,0,1,0
8062,51,1,15,34,1,0,0,1,1
8063,46,0,2,7,1,0,0,1,0
8065,28,1,4,0,0,1,0,1,1
8066,24,1,2,2,1,0,0,1,0
8068,32,0,6,0,1,0,0,1,0
8072,23,1,2,1,1,0,0,1,1
8078,58,0,0,0,0,1,1,0,0
8082,59,1,8,8,1,0,0,1,1
8085,20,1,0,0,1,0,0,1,1
8087,57,1,0,-1,0,1,0,1,0
8090,37,1,1,-1,1,0,0,1,0
8091,43,1,0,0,1,0,0,1,1
8093,36,0,1,0,0,1,1,0,1
8094,59,0,0,0,0,1,0,1,0
8095,35,1,4,31,1,0,0,1,0
8097,29,1,5,3,1,0,0,1,1
8098,21,0,0,0,0,1,1,0,1
8099,28,0,0,1,0,1,0,1,0
8100,34,1,5,3,0,1,0,1,1
8104,42,0,16,24,1,0,1,0,1
8105,21,1,3,1,1,0,0,1,1
8106,69,1,1,1,1,0,0,1,1
8107,49,0,1,0,0,1,1,0,0
8110,24,0,0,0,0,1,1,0,0
8111,27,1,4,34,1,0,0,1,1
8112,55,0,1,2,0,1,1,0,1
8114,24,1,7,2,0,1,0,1,1
8116,21,0,1,0,1,0,0,1,0
8117,28,1,0,37,1,0,0,1,0
8118,34,0,4,0,0,1,0,1,1
8119,27,0,2,1,1,0,0,1,1
8120,37,0,12,52,0,1,0,1,1
8125,23,0,0,0,1,0,0,1,0
8129,27,1,5,0,1,0,0,1,1
8130,50,0,1,0,1,0,0,1,1
8132,22,0,1,2,1,0,0,1,1
8133,43,1,1,31,1,0,0,1,1
8134,29,1,0,0,0,1,0,1,0
8135,50,1,1,1,1,0,1,0,0
8136,61,1,1,4,1,0,0,1,0
8137,34,0,1,23,1,0,0,1,1
8140,31,1,16,0,1,0,0,1,1
8141,21,0,0,0,1,0,0,1,0
8142,23,1,1,7,1,0,0,1,1
8143,45,0,1,0,1,0,0,1,0
8145,24,1,1,13,0,1,0,1,1
8146,30,0,1,-1,1,0,0,1,1
8147,32,1,17,112,1,0,0,1,1
8148,61,0,0,6,0,1,0,1,0
8149,27,0,3,3,0,1,0,1,0
8151,41,0,2,1,0,1,0,1,0
8153,60,0,0,1,0,1,0,1,0
8154,23,0,1,3,0,1,0,1,1
8155,40,0,0,0,0,1,0,1,0
8157,30,0,0,6,1,0,0,1,0
8161,20,0,0,0,1,0,1,0,1
8162,48,0,0,2,1,0,0,1,0
8163,24,1,0,1,0,1,0,1,1
8164,30,0,5,0,0,1,0,1,1
8168,20,1,0,-1,0,1,1,0,1
8169,25,0,0,1,0,1,0,1,1
8171,38,0,0,0,0,1,0,1,0
8172,29,1,0,1,1,0,0,1,1
8173,38,1,1,16,0,1,1,0,0
8174,27,0,1,0,1,0,0,1,1
8179,21,1,0,1,0,1,0,1,0
8182,24,0,1,141,1,0,0,1,1
8183,53,1,3,197,1,0,0,1,0
8184,36,1,4,1,1,0,0,1,0
8185,64,1,8,0,0,1,0,1,1
8187,23,1,0,0,0,1,0,1,1
8188,26,0,3,0,0,1,0,1,0
8189,48,0,0,33,1,0,0,1,0
8190,27,1,6,1,1,0,0,1,0
8191,21,0,0,1,1,0,0,1,1
8193,20,1,0,1,1,0,0,1,1
8195,37,0,17,45,0,1,0,1,1
8196,51,1,8,1,1,0,0,1,0
8197,47,1,2,1,1,0,0,1,0
8203,27,1,2,39,1,0,0,1,1
8204,45,0,16,1,1,0,0,1,1
8205,41,1,0,1,1,0,0,1,0
8207,31,1,3,1,0,1,0,1,0
8209,28,0,9,36,1,0,0,1,0
8211,39,0,1,0,1,0,0,1,0
8212,33,0,0,0,1,0,0,1,0
8214,21,1,1,0,1,0,1,0,1
8215,48,0,0,9,0,1,0,1,0
8216,27,0,3,37,0,1,0,1,1
8217,24,0,0,32,1,0,0,1,0
8218,24,0,0,0,0,1,1,0,0
8219,29,1,3,1,0,1,0,1,1
8222,21,1,0,1,1,0,0,1,0
8223,31,0,14,0,1,0,1,0,0
8224,32,0,1,2,1,0,0,1,0
8225,62,0,0,1,0,1,0,1,0
8226,39,1,3,1,1,0,0,1,0
8230,56,0,2,16,0,1,0,1,0
8231,28,0,6,0,1,0,0,1,1
8232,26,1,6,3,1,0,1,0,1
8235,24,1,5,6,1,0,0,1,1
8236,51,0,0,-1,0,1,0,1,0
8237,51,0,1,3,1,0,0,1,0
8239,28,0,7,1,1,0,0,1,1
8240,36,0,1,1,0,1,1,0,1
8245,38,0,0,0,0,1,1,0,0
8247,23,0,1,0,1,0,0,1,1
8248,28,1,5,26,0,1,0,1,0
8249,29,1,7,8,1,0,1,0,0
8251,38,0,0,0,1,0,1,0,0
8253,29,0,0,1,0,1,0,1,1
8254,34,0,1,2,1,0,1,0,0
8256,29,1,11,1,1,0,0,1,1
8257,34,0,8,1,0,1,0,1,1
8258,26,1,6,2,1,0,0,1,1
8259,58,0,0,2,1,0,0,1,1
8260,37,1,6,23,1,0,0,1,0
8262,48,1,0,0,0,1,0,1,0
8264,30,1,1,1,1,0,0,1,1
8265,44,0,0,2,1,0,0,1,1
8268,36,0,5,3,1,0,0,1,0
8269,29,1,11,23,1,0,1,0,1
8277,23,0,0,0,0,1,1,0,0
8278,53,1,3,5,1,0,0,1,1
8280,35,0,8,8,0,1,0,1,1
8281,39,0,3,1,1,0,1,0,0
8282,21,1,1,55,1,0,0,1,0
8283,26,1,2,33,1,0,1,0,0
